#  0.0464 0.0 34.0 2e-07
0 218 0.0 8.5376
1 217 2e-07 8.4912
2 220 4e-07 8.6304
3 218 6e-07 8.5376
4 217 8e-07 8.4912
5 218 1e-06 8.5376
6 219 1.2e-06 8.584
7 217 1.4e-06 8.4912
8 217 1.6e-06 8.4912
9 217 1.8e-06 8.4912
10 217 2e-06 8.4912
11 215 2.2e-06 8.398399999999999
12 217 2.4e-06 8.4912
13 218 2.5999999999999997e-06 8.5376
14 217 2.8e-06 8.4912
15 219 3e-06 8.584
16 218 3.2e-06 8.5376
17 216 3.3999999999999996e-06 8.444799999999999
18 217 3.6e-06 8.4912
19 217 3.8e-06 8.4912
20 219 4e-06 8.584
21 218 4.2e-06 8.5376
22 220 4.4e-06 8.6304
23 218 4.6e-06 8.5376
24 216 4.8e-06 8.444799999999999
25 218 4.9999999999999996e-06 8.5376
26 220 5.199999999999999e-06 8.6304
27 219 5.4e-06 8.584
28 217 5.6e-06 8.4912
29 219 5.7999999999999995e-06 8.584
30 218 6e-06 8.5376
31 217 6.2e-06 8.4912
32 218 6.4e-06 8.5376
33 217 6.5999999999999995e-06 8.4912
34 219 6.799999999999999e-06 8.584
35 219 7e-06 8.584
36 218 7.2e-06 8.5376
37 217 7.3999999999999995e-06 8.4912
38 218 7.6e-06 8.5376
39 219 7.8e-06 8.584
40 217 8e-06 8.4912
41 216 8.2e-06 8.444799999999999
42 216 8.4e-06 8.444799999999999
43 217 8.599999999999999e-06 8.4912
44 220 8.8e-06 8.6304
45 217 9e-06 8.4912
46 217 9.2e-06 8.4912
47 220 9.4e-06 8.6304
48 218 9.6e-06 8.5376
49 217 9.8e-06 8.4912
50 219 9.999999999999999e-06 8.584
51 219 1.0199999999999999e-05 8.584
52 218 1.0399999999999999e-05 8.5376
53 217 1.06e-05 8.4912
54 216 1.08e-05 8.444799999999999
55 220 1.1e-05 8.6304
56 218 1.12e-05 8.5376
57 218 1.14e-05 8.5376
58 215 1.1599999999999999e-05 8.398399999999999
59 218 1.1799999999999999e-05 8.5376
60 217 1.2e-05 8.4912
61 217 1.22e-05 8.4912
62 217 1.24e-05 8.4912
63 216 1.26e-05 8.444799999999999
64 218 1.28e-05 8.5376
65 215 1.3e-05 8.398399999999999
66 217 1.3199999999999999e-05 8.4912
67 219 1.3399999999999999e-05 8.584
68 216 1.3599999999999999e-05 8.444799999999999
69 216 1.38e-05 8.444799999999999
70 218 1.4e-05 8.5376
71 219 1.42e-05 8.584
72 216 1.44e-05 8.444799999999999
73 217 1.4599999999999999e-05 8.4912
74 217 1.4799999999999999e-05 8.4912
75 217 1.4999999999999999e-05 8.4912
76 218 1.52e-05 8.5376
77 218 1.5399999999999998e-05 8.5376
78 216 1.56e-05 8.444799999999999
79 216 1.5799999999999998e-05 8.444799999999999
80 217 1.6e-05 8.4912
81 218 1.62e-05 8.5376
82 216 1.64e-05 8.444799999999999
83 216 1.66e-05 8.444799999999999
84 218 1.68e-05 8.5376
85 216 1.7e-05 8.444799999999999
86 215 1.7199999999999998e-05 8.398399999999999
87 215 1.74e-05 8.398399999999999
88 219 1.76e-05 8.584
89 217 1.78e-05 8.4912
90 216 1.8e-05 8.444799999999999
91 217 1.82e-05 8.4912
92 218 1.84e-05 8.5376
93 218 1.8599999999999998e-05 8.5376
94 216 1.88e-05 8.444799999999999
95 217 1.8999999999999998e-05 8.4912
96 218 1.92e-05 8.5376
97 219 1.94e-05 8.584
98 217 1.96e-05 8.4912
99 217 1.98e-05 8.4912
100 220 1.9999999999999998e-05 8.6304
101 219 2.02e-05 8.584
102 215 2.0399999999999998e-05 8.398399999999999
103 217 2.06e-05 8.4912
104 216 2.0799999999999997e-05 8.444799999999999
105 219 2.1e-05 8.584
106 215 2.12e-05 8.398399999999999
107 217 2.14e-05 8.4912
108 217 2.16e-05 8.4912
109 216 2.1799999999999998e-05 8.444799999999999
110 217 2.2e-05 8.4912
111 218 2.2199999999999998e-05 8.5376
112 216 2.24e-05 8.444799999999999
113 218 2.26e-05 8.5376
114 219 2.28e-05 8.584
115 217 2.3e-05 8.4912
116 217 2.3199999999999998e-05 8.4912
117 217 2.34e-05 8.4912
118 217 2.3599999999999998e-05 8.4912
119 219 2.38e-05 8.584
120 218 2.4e-05 8.5376
121 220 2.42e-05 8.6304
122 218 2.44e-05 8.5376
123 218 2.4599999999999998e-05 8.5376
124 217 2.48e-05 8.4912
125 218 2.4999999999999998e-05 8.5376
126 219 2.52e-05 8.584
127 220 2.5399999999999997e-05 8.6304
128 218 2.56e-05 8.5376
129 217 2.58e-05 8.4912
130 219 2.6e-05 8.584
131 217 2.62e-05 8.4912
132 219 2.6399999999999998e-05 8.584
133 218 2.66e-05 8.5376
134 220 2.6799999999999998e-05 8.6304
135 218 2.7e-05 8.5376
136 217 2.7199999999999997e-05 8.4912
137 219 2.74e-05 8.584
138 217 2.76e-05 8.4912
139 217 2.7799999999999998e-05 8.4912
140 216 2.8e-05 8.444799999999999
141 219 2.8199999999999998e-05 8.584
142 217 2.84e-05 8.4912
143 218 2.8599999999999997e-05 8.5376
144 218 2.88e-05 8.5376
145 218 2.9e-05 8.5376
146 219 2.9199999999999998e-05 8.584
147 219 2.94e-05 8.584
148 218 2.9599999999999998e-05 8.5376
149 219 2.98e-05 8.584
150 220 2.9999999999999997e-05 8.6304
151 219 3.02e-05 8.584
152 218 3.04e-05 8.5376
153 216 3.06e-05 8.444799999999999
154 218 3.0799999999999996e-05 8.5376
155 217 3.1e-05 8.4912
156 218 3.12e-05 8.5376
